,alarm,batV,device_id,latitude,longitude,pitch,raw,roll,time
324,False,3.697,firstone,53.5774,8.3166,-17.58,CCzeAUTeDnH/gPki,-1.28,2020-10-25T02:30:40.354254473Z
325,False,3.697,firstone,53.5774,8.3166,-17.05,CCzeAUTeDnH/fvlX,-1.3,2020-10-25T02:33:44.869301773Z
326,False,3.705,firstone,53.5774,8.3166,-14.94,CCzeAUTeDnn/gPoq,-1.28,2020-10-25T02:39:53.164769564Z
327,False,3.696,firstone,53.5774,8.3166,-17.69,CCzeAUTeDnD/ffkX,-1.31,2020-10-25T02:46:01.499488335Z
328,False,3.702,firstone,53.5774,8.3166,-17.52,CCzeAUTeDnb/cvko,-1.42,2020-10-25T02:55:14.12179872Z
329,False,3.706,firstone,53.5774,8.3167,-18.25,CCzeAUTfDnr/c/jf,-1.41,2020-10-25T02:58:18.772831174Z
330,False,3.697,firstone,53.5774,8.3167,-17.3,CCzeAUTfDnH/bfk+,-1.47,2020-10-25T03:01:22.962143772Z
331,False,3.702,firstone,53.5776,8.317,-17.15,CCzgAUTiDnb/b/lN,-1.45,2020-10-25T03:04:27.131924396Z
332,False,3.705,firstone,53.5777,8.3171,-19.24,CCzhAUTjDnn/avh8,-1.5,2020-10-25T03:07:31.321712097Z
333,False,3.7,firstone,53.5776,8.317,-18.58,CCzgAUTiDnT/bPi+,-1.48,2020-10-25T03:10:35.431975664Z
334,False,3.703,firstone,53.5777,8.3171,-18.71,CCzhAUTjDnf/c/ix,-1.41,2020-10-25T03:19:47.991958385Z
335,False,3.702,firstone,53.5777,8.3172,-18.55,CCzhAUTkDnb/c/jB,-1.41,2020-10-25T03:22:52.09916894Z
336,False,3.706,firstone,53.5777,8.3171,-18.29,CCzhAUTjDnr/c/jb,-1.41,2020-10-25T03:25:56.235807812Z
337,False,3.703,firstone,53.5777,8.3171,-18.28,CCzhAUTjDnf/dvjc,-1.38,2020-10-25T03:29:00.396519761Z
338,False,3.7,firstone,53.5777,8.3171,-16.95,CCzhAUTjDnT/d/lh,-1.37,2020-10-25T03:32:04.53033084Z
339,False,3.698,firstone,53.5777,8.3171,-18.15,CCzhAUTjDnL/dvjp,-1.38,2020-10-25T03:35:08.640314826Z
340,False,3.7,firstone,53.5777,8.3171,-18.16,CCzhAUTjDnT/dfjo,-1.39,2020-10-25T03:38:12.759620248Z
341,False,3.698,firstone,53.5776,8.317,-18.19,CCzgAUTiDnL/evjl,-1.34,2020-10-25T03:44:21.048924751Z
342,False,3.703,firstone,53.5777,8.3171,-18.09,CCzhAUTjDnf/dvjv,-1.38,2020-10-25T03:47:25.225392314Z
343,False,3.701,firstone,53.5776,8.317,-18.62,CCzgAUTiDnX/d/i6,-1.37,2020-10-25T03:50:29.399955869Z
344,False,3.692,firstone,53.5777,8.3172,-15.03,CCzhAUTkDmz/cPoh,-1.44,2020-10-25T03:53:33.489045787Z
345,False,3.702,firstone,53.5776,8.3172,-18.73,CCzgAUTkDnb/U/iv,-1.73,2020-10-25T03:56:37.680183608Z
346,False,3.695,firstone,53.5776,8.3172,-19.03,CCzgAUTkDm//ePiR,-1.36,2020-10-25T03:59:41.909234277Z
347,False,3.705,firstone,53.5777,8.3172,-18.55,CCzhAUTkDnn/d/jB,-1.37,2020-10-25T04:02:46.093743128Z
348,False,3.697,firstone,53.5776,8.3171,-17.44,CCzgAUTjDnH/dfkw,-1.39,2020-10-25T04:08:56.382263447Z
349,False,3.698,firstone,53.5776,8.3171,-15.83,CCzgAUTjDnL/b/nR,-1.45,2020-10-25T04:12:00.559406402Z
350,False,3.705,firstone,53.5775,8.3172,-18.32,CCzfAUTkDnn/bfjY,-1.47,2020-10-25T04:15:04.723867509Z
351,False,3.7,firstone,53.5775,8.3171,-16.17,CCzfAUTjDnT/gvmv,-1.26,2020-10-25T04:18:08.878813678Z
352,False,3.697,firstone,53.5776,8.3171,-18.93,CCzgAUTjDnH/Yvib,-1.58,2020-10-25T04:24:17.27801208Z
353,False,3.697,firstone,53.5775,8.3171,-18.96,CCzfAUTjDnH/efiY,-1.35,2020-10-25T04:27:21.909461067Z
354,False,3.692,firstone,53.5775,8.3171,-17.39,CCzfAUTjDmz/efk1,-1.35,2020-10-25T04:30:27.593429527Z
355,False,3.707,firstone,53.5776,8.3171,-17.79,CCzgAUTjDnv/ePkN,-1.36,2020-10-25T04:33:31.792531542Z
356,False,3.7,firstone,53.5773,8.3172,-18.21,CCzdAUTkDnT/d/jj,-1.37,2020-10-25T04:36:35.978852575Z
357,False,3.697,firstone,53.5772,8.3174,-17.82,CCzcAUTmDnH/b/kK,-1.45,2020-10-25T04:39:41.150283007Z
358,False,3.701,firstone,53.5773,8.3173,-18.88,CCzdAUTlDnX/dfig,-1.39,2020-10-25T04:48:57.162580226Z
359,False,3.697,firstone,53.5772,8.3174,-16.94,CCzcAUTmDnH/efli,-1.35,2020-10-25T04:52:02.373861812Z
360,False,3.695,firstone,53.5774,8.3173,-18.36,CCzeAUTlDm//dfjU,-1.39,2020-10-25T04:58:11.813952554Z
361,False,3.692,firstone,53.5773,8.3174,-19.75,CCzdAUTmDmz/cPhJ,-1.44,2020-10-25T05:04:21.30870147Z
362,False,3.705,firstone,53.5772,8.3174,-18.31,CCzcAUTmDnn/cfjZ,-1.43,2020-10-25T05:07:27.437075991Z
363,False,3.698,firstone,53.5774,8.3172,-18.97,CCzeAUTkDnL/VfiX,-1.71,2020-10-25T05:13:38.228671963Z
364,False,3.697,firstone,53.5774,8.3172,-17.83,CCzeAUTkDnH/cvkJ,-1.42,2020-10-25T05:19:56.017844391Z
365,False,3.7,firstone,53.5775,8.3172,-17.42,CCzfAUTkDnT/cfky,-1.43,2020-10-25T05:26:05.357511586Z
366,False,3.694,firstone,53.5774,8.3172,-14.35,CCzeAUTkDm7/bPpl,-1.48,2020-10-25T05:29:09.55737946Z
367,False,3.7,firstone,53.5775,8.317,-18.66,CCzfAUTiDnT/bfi2,-1.47,2020-10-25T05:32:20.73435444Z
368,False,3.691,firstone,53.5775,8.3172,-17.09,CCzfAUTkDmv/R/lT,-1.85,2020-10-25T05:35:24.933915959Z
369,False,3.697,firstone,53.5775,8.3172,-18.5,CCzfAUTkDnH/a/jG,-1.49,2020-10-25T05:38:29.549835262Z
370,False,3.701,firstone,53.5775,8.3169,-17.46,CCzfAUThDnX/bvku,-1.46,2020-10-25T05:44:42.384223583Z
371,False,3.692,firstone,53.5773,8.3168,-17.43,CCzdAUTgDmz/bvkx,-1.46,2020-10-25T05:47:50.542766327Z
372,False,3.692,firstone,53.5771,8.3175,-18.0,CCzbAUTnDmz/cvj4,-1.42,2020-10-25T05:51:03.661095068Z
373,False,3.7,firstone,53.5777,8.3169,-17.37,CCzhAUThDnT/cPk3,-1.44,2020-10-25T05:54:15.797840972Z
374,False,3.695,firstone,53.5772,8.3168,-17.46,CCzcAUTgDm//bfku,-1.47,2020-10-25T05:57:23.95691683Z
375,False,3.698,firstone,53.5773,8.3168,-18.97,CCzdAUTgDnL/bfiX,-1.47,2020-10-25T06:00:34.134582874Z
376,False,3.695,firstone,53.5773,8.3168,-17.19,CCzdAUTgDm//cPlJ,-1.44,2020-10-25T06:03:45.287499236Z
377,False,3.694,firstone,53.5773,8.3169,-17.15,CCzdAUThDm7/bflN,-1.47,2020-10-25T06:06:55.43902203Z
378,False,3.696,firstone,53.5773,8.3162,-18.36,CCzdAUTaDnD/gfjU,-1.27,2020-10-25T06:13:15.719661134Z
379,False,3.7,firstone,53.5773,8.3173,-18.37,CCzdAUTlDnT/e/jT,-1.33,2020-10-25T06:16:19.870688424Z
380,False,3.698,firstone,53.5777,8.3165,-18.9,CCzhAUTdDnL/fPie,-1.32,2020-10-25T06:19:34.379549584Z
381,False,3.692,firstone,53.5773,8.3163,-16.73,CCzdAUTbDmz/dfl3,-1.39,2020-10-25T06:22:45.527167442Z
382,False,3.694,firstone,53.5774,8.3165,-17.17,CCzeAUTdDm7/aflL,-1.51,2020-10-25T06:29:09.801024594Z
383,False,3.692,firstone,53.5775,8.3167,-15.94,CCzfAUTfDmz/gfnG,-1.27,2020-10-25T06:32:21.938805473Z
384,False,3.692,firstone,53.5766,8.3182,-18.07,CCzWAUTuDmz/dPjx,-1.4,2020-10-25T06:38:46.684549286Z
385,False,3.695,firstone,53.5772,8.3161,-18.1,CCzcAUTZDm//d/ju,-1.37,2020-10-25T06:41:58.271598564Z
386,False,3.695,firstone,53.5774,8.3166,-18.02,CCzeAUTeDm//efj2,-1.35,2020-10-25T06:45:09.8994366Z
387,False,3.692,firstone,53.578,8.3154,-17.66,CCzkAUTSDmz/evka,-1.34,2020-10-25T06:48:22.089514608Z
388,False,3.691,firstone,53.5783,8.3125,-17.77,CCznAUS1Dmv/ZPkP,-1.56,2020-10-25T06:51:34.697631331Z
389,False,3.698,firstone,53.5778,8.3167,-16.77,CCziAUTfDnL/dvlz,-1.38,2020-10-25T06:54:46.938224533Z
390,False,3.691,firstone,53.5784,8.3162,-19.13,CCzoAUTaDmv/c/iH,-1.41,2020-10-25T06:57:58.024247109Z
391,False,3.694,firstone,53.5776,8.3165,-16.94,CCzgAUTdDm7/cfli,-1.43,2020-10-25T07:04:22.293192275Z
392,False,3.696,firstone,53.5771,8.3174,-16.85,CCzbAUTmDnD/bPlr,-1.48,2020-10-25T07:07:30.545259584Z
393,False,3.69,firstone,53.5777,8.3163,-17.38,CCzhAUTbDmr/bfk2,-1.47,2020-10-25T07:10:45.697576995Z
394,False,3.692,firstone,53.5778,8.316,-17.49,CCziAUTYDmz/cPkr,-1.44,2020-10-25T07:13:57.832601912Z
395,False,3.695,firstone,53.5776,8.3167,-17.94,CCzgAUTfDm//b/j+,-1.45,2020-10-25T07:17:09.953119741Z
396,False,3.692,firstone,53.5776,8.3168,-17.68,CCzgAUTgDmz/cfkY,-1.43,2020-10-25T07:20:22.086488119Z
397,False,3.69,firstone,53.5777,8.3165,-17.82,CCzhAUTdDmr/d/kK,-1.37,2020-10-25T07:29:52.006394401Z
398,False,3.689,firstone,53.5777,8.3177,-17.38,CCzhAUTpDmn/Xfk2,-1.63,2020-10-25T07:33:00.170410028Z
399,False,3.692,firstone,53.5777,8.3176,-18.33,CCzhAUToDmz/ePjX,-1.36,2020-10-25T07:36:10.69653412Z
400,False,3.692,firstone,53.5777,8.3176,-17.98,CCzhAUToDmz/d/j6,-1.37,2020-10-25T07:39:17.839278128Z
401,False,3.694,firstone,53.5776,8.3176,-18.14,CCzgAUToDm7/d/jq,-1.37,2020-10-25T07:42:22.410339267Z
402,False,3.692,firstone,53.5776,8.3177,-18.05,CCzgAUTpDmz/d/jz,-1.37,2020-10-25T07:45:26.605098361Z
403,False,3.691,firstone,53.5777,8.3177,-17.73,CCzhAUTpDmv/bfkT,-1.47,2020-10-25T07:48:32.149735845Z
404,False,3.691,firstone,53.5777,8.3177,-17.63,CCzhAUTpDmv/dfkd,-1.39,2020-10-25T08:01:04.734456839Z
405,False,3.691,firstone,53.5778,8.3175,-17.87,CCziAUTnDmv/dPkF,-1.4,2020-10-25T08:04:17.380185174Z
406,False,3.694,firstone,53.5779,8.3173,-18.81,CCzjAUTlDm7/evin,-1.34,2020-10-25T08:07:24.465656654Z
407,False,3.694,firstone,53.5778,8.3173,-18.27,CCziAUTlDm7/fPjd,-1.32,2020-10-25T08:10:31.619105896Z
408,False,3.691,firstone,53.5779,8.3176,-18.71,CCzjAUToDmv/fvix,-1.3,2020-10-25T08:13:35.768048574Z
409,False,3.696,firstone,53.5778,8.3175,-18.69,CCziAUTnDnD/gPiz,-1.28,2020-10-25T08:16:40.358315151Z
410,False,3.696,firstone,53.5777,8.3173,-17.93,CCzhAUTlDnD/f/j/,-1.29,2020-10-25T08:19:45.488412005Z
411,False,3.688,firstone,53.5777,8.3172,-17.99,CCzhAUTkDmj/gvj5,-1.26,2020-10-25T08:22:49.62955456Z
412,False,3.69,firstone,53.5778,8.3173,-17.46,CCziAUTlDmr/hvku,-1.22,2020-10-25T08:25:54.179967687Z
413,False,3.692,firstone,53.5775,8.3171,-18.28,CCzfAUTjDmz/gvjc,-1.26,2020-10-25T08:28:58.348569044Z
414,False,3.692,firstone,53.5775,8.317,-16.93,CCzfAUTiDmz/hPlj,-1.24,2020-10-25T08:32:02.517228801Z
415,False,3.694,firstone,53.5777,8.3173,-14.91,CCzhAUTlDm7/iPot,-1.2,2020-10-25T08:35:07.659209607Z
416,False,3.69,firstone,53.5778,8.3172,-17.28,CCziAUTkDmr/ivlA,-1.18,2020-10-25T08:38:12.840305066Z
417,False,3.691,firstone,53.5775,8.317,-17.28,CCzfAUTiDmv/iflA,-1.19,2020-10-25T08:41:16.979649826Z
418,False,3.692,firstone,53.5776,8.317,-17.35,CCzgAUTiDmz/h/k5,-1.21,2020-10-25T08:44:21.55915508Z
419,False,3.69,firstone,53.5775,8.317,-18.2,CCzfAUTiDmr/h/jk,-1.21,2020-10-25T08:47:25.748638532Z
420,False,3.694,firstone,53.5775,8.317,-17.84,CCzfAUTiDm7/hvkI,-1.22,2020-10-25T08:50:29.919826315Z
421,False,3.686,firstone,53.5775,8.317,-17.83,CCzfAUTiDmb/hvkJ,-1.22,2020-10-25T08:53:34.508918505Z
422,False,3.694,firstone,53.5775,8.317,-18.01,CCzfAUTiDm7/hfj3,-1.23,2020-10-25T08:56:38.684138112Z
423,False,3.69,firstone,53.5775,8.317,-17.77,CCzfAUTiDmr/hPkP,-1.24,2020-10-25T08:59:42.848830071Z
424,False,3.69,firstone,53.5775,8.317,-17.42,CCzfAUTiDmr/hfky,-1.23,2020-10-25T09:02:47.026914581Z
425,False,3.694,firstone,53.5775,8.317,-17.5,CCzfAUTiDm7/gvkq,-1.26,2020-10-25T09:05:51.198828967Z
426,False,3.69,firstone,53.5775,8.3169,-17.44,CCzfAUThDmr/gvkw,-1.26,2020-10-25T09:08:55.787613035Z
427,False,3.694,firstone,53.5775,8.3169,-17.22,CCzfAUThDm7/g/lG,-1.25,2020-10-25T09:11:59.973754175Z
428,False,3.692,firstone,53.5776,8.3169,-17.25,CCzgAUThDmz/g/lD,-1.25,2020-10-25T09:15:04.168170998Z
429,False,3.69,firstone,53.5775,8.317,-16.88,CCzfAUTiDmr/hflo,-1.23,2020-10-25T09:18:08.388767832Z
430,False,3.691,firstone,53.5775,8.3169,-17.58,CCzfAUThDmv/hPki,-1.24,2020-10-25T09:21:12.598474625Z
431,False,3.689,firstone,53.5775,8.3169,-17.66,CCzfAUThDmn/hPka,-1.24,2020-10-25T09:24:16.807327614Z
432,False,3.69,firstone,53.5775,8.3169,-17.96,CCzfAUThDmr/g/j8,-1.25,2020-10-25T09:27:21.086570474Z
433,False,3.689,firstone,53.5775,8.3168,-17.97,CCzfAUTgDmn/hfj7,-1.23,2020-10-25T09:30:25.747176964Z
434,False,3.688,firstone,53.5775,8.3169,-17.95,CCzfAUThDmj/hfj9,-1.23,2020-10-25T09:33:29.902831249Z
435,False,3.694,firstone,53.5775,8.3169,-17.98,CCzfAUThDm7/hPj6,-1.24,2020-10-25T09:36:34.077139505Z
436,False,3.691,firstone,53.5775,8.3169,-18.01,CCzfAUThDmv/hfj3,-1.23,2020-10-25T09:39:38.2872968Z
437,False,3.696,firstone,53.5775,8.3169,-18.19,CCzfAUThDnD/hPjl,-1.24,2020-10-25T09:42:42.517082969Z
438,False,3.691,firstone,53.5775,8.3169,-17.73,CCzfAUThDmv/g/kT,-1.25,2020-10-25T09:45:46.736104598Z
439,False,3.689,firstone,53.5774,8.3168,-18.03,CCzeAUTgDmn/f/j1,-1.29,2020-10-25T09:48:50.975948328Z
440,False,3.69,firstone,53.5774,8.3168,-18.62,CCzeAUTgDmr/f/i6,-1.29,2020-10-25T09:51:55.22130256Z
441,False,3.686,firstone,53.5775,8.3168,-18.2,CCzfAUTgDmb/gPjk,-1.28,2020-10-25T09:54:59.896192452Z
442,False,3.688,firstone,53.5775,8.3169,-18.19,CCzfAUThDmj/gPjl,-1.28,2020-10-25T09:58:04.036144176Z
443,False,3.692,firstone,53.5775,8.3169,-18.18,CCzfAUThDmz/gPjm,-1.28,2020-10-25T10:01:08.192118963Z
444,False,3.689,firstone,53.5775,8.3168,-18.16,CCzfAUTgDmn/g/jo,-1.25,2020-10-25T10:04:12.4033588Z
445,False,3.69,firstone,53.5775,8.3169,-17.9,CCzfAUThDmr/gvkC,-1.26,2020-10-25T10:07:16.635698322Z
446,False,3.69,firstone,53.5774,8.3169,-18.62,CCzeAUThDmr/gvi6,-1.26,2020-10-25T10:10:20.816499544Z
447,False,3.694,firstone,53.5774,8.3168,-18.37,CCzeAUTgDm7/gvjT,-1.26,2020-10-25T10:13:25.04463855Z
448,False,3.69,firstone,53.5775,8.3169,-18.1,CCzfAUThDmr/gvju,-1.26,2020-10-25T10:16:29.335550298Z
449,False,3.69,firstone,53.5776,8.3168,-18.59,CCzgAUTgDmr/gPi9,-1.28,2020-10-25T10:19:33.525118654Z
450,False,3.688,firstone,53.5775,8.3168,-17.64,CCzfAUTgDmj/g/kc,-1.25,2020-10-25T10:22:37.764671551Z
451,False,3.69,firstone,53.5776,8.3168,-17.69,CCzgAUTgDmr/hPkX,-1.24,2020-10-25T10:25:42.339968748Z
452,False,3.689,firstone,53.5776,8.3168,-17.91,CCzgAUTgDmn/gvkB,-1.26,2020-10-25T10:28:46.542371901Z
453,False,3.695,firstone,53.5775,8.3168,-18.37,CCzfAUTgDm//gPjT,-1.28,2020-10-25T10:31:50.74354945Z
454,False,3.688,firstone,53.5774,8.3168,-17.23,CCzeAUTgDmj/hPlF,-1.24,2020-10-25T10:34:54.944081196Z
455,False,3.688,firstone,53.5774,8.3168,-17.78,CCzeAUTgDmj/hfkO,-1.23,2020-10-25T10:37:59.554132328Z
456,False,3.696,firstone,53.5776,8.3168,-18.2,CCzgAUTgDnD/f/jk,-1.29,2020-10-25T10:41:03.744076626Z
457,False,3.691,firstone,53.5777,8.3167,-17.84,CCzhAUTfDmv/gfkI,-1.27,2020-10-25T10:44:08.344784421Z
458,False,3.688,firstone,53.5775,8.3168,-17.9,CCzfAUTgDmj/hPkC,-1.24,2020-10-25T10:47:12.5544331Z
459,False,3.69,firstone,53.5775,8.3169,-18.36,CCzfAUThDmr/hPjU,-1.24,2020-10-25T10:50:16.743349299Z
460,False,3.691,firstone,53.5775,8.3168,-18.52,CCzfAUTgDmv/g/jE,-1.25,2020-10-25T10:53:21.373489608Z
461,False,3.688,firstone,53.5775,8.3168,-18.26,CCzfAUTgDmj/g/je,-1.25,2020-10-25T10:56:25.560392383Z
462,False,3.689,firstone,53.5775,8.3168,-18.49,CCzfAUTgDmn/hfjH,-1.23,2020-10-25T10:59:29.768780509Z
463,False,3.691,firstone,53.5775,8.3168,-17.12,CCzfAUTgDmv/gvlQ,-1.26,2020-10-25T11:02:34.383700208Z
464,False,3.689,firstone,53.5775,8.3168,-17.76,CCzfAUTgDmn/g/kQ,-1.25,2020-10-25T11:05:38.619875441Z
465,False,3.69,firstone,53.5774,8.3168,-18.06,CCzeAUTgDmr/hPjy,-1.24,2020-10-25T11:08:42.785857903Z
466,False,3.689,firstone,53.5775,8.3168,-17.9,CCzfAUTgDmn/gfkC,-1.27,2020-10-25T11:11:46.948696852Z
467,False,3.686,firstone,53.5775,8.3168,-17.61,CCzfAUTgDmb/gvkf,-1.26,2020-10-25T11:14:51.124706266Z
468,False,3.69,firstone,53.5774,8.3169,-17.62,CCzeAUThDmr/hPke,-1.24,2020-10-25T11:17:55.690992419Z
469,False,3.685,firstone,53.5774,8.3169,-17.15,CCzeAUThDmX/h/lN,-1.21,2020-10-25T11:20:59.853073909Z
470,False,3.691,firstone,53.5774,8.3169,-17.2,CCzeAUThDmv/g/lI,-1.25,2020-10-25T11:24:04.032730366Z
471,False,3.694,firstone,53.5774,8.3169,-17.38,CCzeAUThDm7/aPk2,-1.52,2020-10-25T11:27:08.242206638Z
472,False,3.688,firstone,53.5774,8.3169,-17.68,CCzeAUThDmj/hfkY,-1.23,2020-10-25T11:30:12.432318836Z
473,False,3.691,firstone,53.5774,8.3169,-17.17,CCzeAUThDmv/gflL,-1.27,2020-10-25T11:33:16.612358873Z
474,False,3.684,firstone,53.5774,8.3169,-17.3,CCzeAUThDmT/e/k+,-1.33,2020-10-25T11:36:20.842561567Z
475,False,3.691,firstone,53.5774,8.3169,-16.51,CCzeAUThDmv/fPmN,-1.32,2020-10-25T11:39:25.063932327Z
476,False,3.691,firstone,53.5774,8.3169,-17.03,CCzeAUThDmv/fvlZ,-1.3,2020-10-25T11:42:29.271800135Z
477,False,3.688,firstone,53.5774,8.3169,-16.77,CCzeAUThDmj/gPlz,-1.28,2020-10-25T11:45:33.477957237Z
478,False,3.69,firstone,53.5774,8.3169,-17.0,CCzeAUThDmr/g/lc,-1.25,2020-10-25T11:48:37.691034906Z
479,False,3.688,firstone,53.5774,8.3169,-16.72,CCzeAUThDmj/gfl4,-1.27,2020-10-25T11:51:42.304553074Z
480,False,3.688,firstone,53.5774,8.3169,-16.45,CCzeAUThDmj/hPmT,-1.24,2020-10-25T11:54:46.514066581Z
481,False,3.686,firstone,53.5774,8.3169,-16.58,CCzeAUThDmb/g/mG,-1.25,2020-10-25T11:57:51.091961811Z
482,False,3.69,firstone,53.5774,8.3169,-17.26,CCzeAUThDmr/gvlC,-1.26,2020-10-25T12:00:55.332051937Z
483,False,3.683,firstone,53.5774,8.317,-17.28,CCzeAUTiDmP/fvlA,-1.3,2020-10-25T12:03:59.521721168Z
484,False,3.692,firstone,53.5775,8.317,-15.89,CCzfAUTiDmz/evnL,-1.34,2020-10-25T12:07:04.707751728Z
485,False,3.694,firstone,53.5775,8.3169,-17.44,CCzfAUThDm7/gPkw,-1.28,2020-10-25T12:10:08.901390317Z
486,False,3.69,firstone,53.5766,8.3171,-17.5,CCzWAUTjDmr/gPkq,-1.28,2020-10-25T12:13:16.029286183Z
487,False,3.677,firstone,53.5775,8.317,-17.26,CCzfAUTiDl3/gPlC,-1.28,2020-10-25T12:16:20.234490717Z
488,False,3.685,firstone,53.5774,8.317,-17.65,CCzeAUTiDmX/f/kb,-1.29,2020-10-25T12:19:24.844553621Z
489,False,3.686,firstone,53.5774,8.317,-17.6,CCzeAUTiDmb/fPkg,-1.32,2020-10-25T12:22:30.030546121Z
490,False,3.685,firstone,53.5774,8.317,-17.66,CCzeAUTiDmX/fvka,-1.3,2020-10-25T12:25:35.66775102Z
491,False,3.686,firstone,53.5774,8.317,-17.66,CCzeAUTiDmb/gPka,-1.28,2020-10-25T12:28:40.316523214Z
492,False,3.686,firstone,53.5774,8.317,-17.4,CCzeAUTiDmb/g/k0,-1.25,2020-10-25T12:31:44.608703234Z
493,False,3.686,firstone,53.5774,8.3171,-17.92,CCzeAUTjDmb/g/kA,-1.25,2020-10-25T12:34:49.196141691Z
494,False,3.69,firstone,53.5773,8.3171,-17.67,CCzdAUTjDmr/gvkZ,-1.26,2020-10-25T12:37:53.376648082Z
495,False,3.681,firstone,53.5773,8.317,-17.19,CCzdAUTiDmH/f/lJ,-1.29,2020-10-25T12:40:57.588336026Z
496,False,3.691,firstone,53.5774,8.317,-17.63,CCzeAUTiDmv/gfkd,-1.27,2020-10-25T12:44:03.818682376Z
497,False,3.686,firstone,53.5773,8.317,-17.73,CCzdAUTiDmb/g/kT,-1.25,2020-10-25T12:47:08.02792854Z
498,False,3.689,firstone,53.5773,8.317,-17.71,CCzdAUTiDmn/gvkV,-1.26,2020-10-25T12:50:12.198975756Z
499,False,3.691,firstone,53.5773,8.3171,-17.73,CCzdAUTjDmv/g/kT,-1.25,2020-10-25T12:53:16.811023671Z
500,False,3.685,firstone,53.5774,8.317,-17.68,CCzeAUTiDmX/g/kY,-1.25,2020-10-25T12:56:21.022636644Z
501,False,3.69,firstone,53.5773,8.317,-17.97,CCzdAUTiDmr/hPj7,-1.24,2020-10-25T12:59:25.182610756Z
502,False,3.686,firstone,53.5774,8.317,-17.66,CCzeAUTiDmb/hfka,-1.23,2020-10-25T13:02:29.386725551Z
503,False,3.688,firstone,53.5774,8.317,-17.85,CCzeAUTiDmj/hPkH,-1.24,2020-10-25T13:05:33.596224867Z
504,False,3.686,firstone,53.5773,8.3171,-17.89,CCzdAUTjDmb/hPkD,-1.24,2020-10-25T13:08:38.812984566Z
505,False,3.691,firstone,53.5773,8.317,-17.68,CCzdAUTiDmv/gfkY,-1.27,2020-10-25T13:11:42.981038621Z
506,False,3.69,firstone,53.5773,8.3171,-18.05,CCzdAUTjDmr/gvjz,-1.26,2020-10-25T13:14:47.622376281Z
507,False,3.684,firstone,53.5773,8.3171,-18.02,CCzdAUTjDmT/hPj2,-1.24,2020-10-25T13:17:51.827148146Z
508,False,3.683,firstone,53.5774,8.317,-18.06,CCzeAUTiDmP/gvjy,-1.26,2020-10-25T13:20:56.417216894Z
509,False,3.713,firstone,53.5774,8.317,-18.32,CCzeAUTiDoH/gfjY,-1.27,2020-10-25T13:24:00.586998024Z
510,False,3.689,firstone,53.5774,8.3171,-18.28,CCzeAUTjDmn/gvjc,-1.26,2020-10-25T13:27:06.798606211Z
511,False,3.685,firstone,53.5774,8.3171,-18.3,CCzeAUTjDmX/g/ja,-1.25,2020-10-25T13:30:10.971620154Z
512,False,3.688,firstone,53.5774,8.317,-18.31,CCzeAUTiDmj/g/jZ,-1.25,2020-10-25T13:33:15.148376499Z
513,False,3.688,firstone,53.5774,8.3171,-18.51,CCzeAUTjDmj/g/jF,-1.25,2020-10-25T13:36:19.738792967Z
514,False,3.685,firstone,53.5774,8.3171,-18.8,CCzeAUTjDmX/gvio,-1.26,2020-10-25T13:39:25.863884137Z
515,False,3.684,firstone,53.5775,8.317,-18.79,CCzfAUTiDmT/gvip,-1.26,2020-10-25T13:42:34.039744794Z
516,False,3.686,firstone,53.5774,8.3171,-18.81,CCzeAUTjDmb/gfin,-1.27,2020-10-25T13:45:42.208815726Z
517,False,3.685,firstone,53.5772,8.3172,-18.76,CCzcAUTkDmX/f/is,-1.29,2020-10-25T13:48:57.377186247Z
518,False,3.685,firstone,53.5771,8.3169,-18.72,CCzbAUThDmX/gfiw,-1.27,2020-10-25T13:52:02.639023863Z
519,False,3.688,firstone,53.5773,8.3172,-18.72,CCzdAUTkDmj/g/iw,-1.25,2020-10-25T13:55:06.794917921Z
520,False,3.686,firstone,53.5773,8.3172,-18.69,CCzdAUTkDmb/hPiz,-1.24,2020-10-25T13:58:10.964959833Z
521,False,3.685,firstone,53.5772,8.3172,-18.72,CCzcAUTkDmX/gviw,-1.26,2020-10-25T14:01:15.523867142Z
522,False,3.697,firstone,53.5772,8.3172,-18.75,CCzcAUTkDnH/g/it,-1.25,2020-10-25T14:04:19.674062078Z
523,False,3.688,firstone,53.5771,8.3174,-18.7,CCzbAUTmDmj/hPiy,-1.24,2020-10-25T14:07:29.240046285Z
524,False,3.681,firstone,53.5771,8.3174,-18.71,CCzbAUTmDmH/gvix,-1.26,2020-10-25T14:10:33.365881435Z
525,False,3.689,firstone,53.5772,8.3173,-18.88,CCzcAUTlDmn/gfig,-1.27,2020-10-25T14:13:42.898081317Z
526,False,3.694,firstone,53.577,8.317,-18.51,CCzaAUTiDm7/g/jF,-1.25,2020-10-25T14:16:49.005874204Z
527,False,3.685,firstone,53.5774,8.3167,-18.51,CCzeAUTfDmX/hPjF,-1.24,2020-10-25T14:20:04.141614776Z
528,False,3.684,firstone,53.5773,8.3173,-18.55,CCzdAUTlDmT/g/jB,-1.25,2020-10-25T14:23:17.63984802Z
529,False,3.681,firstone,53.577,8.317,-18.92,CCzaAUTiDmH/gvic,-1.26,2020-10-25T14:26:21.79272841Z
530,False,3.69,firstone,53.5771,8.3174,-18.56,CCzbAUTmDmr/gfjA,-1.27,2020-10-25T14:29:27.910113763Z
